user_id,age,gender,occupation,smoking_status,pet_status,sleep_schedule,cleanliness,budget_min,budget_max,roommate_gender_pref,pref_smoking
2971,19,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,2,2235,3235,FEMALE,NOT_ALLOWED
2972,28,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,3,3570,6036,MALE,ALLOWED
2973,31,MALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,3,2158,2899,ANY,NOT_ALLOWED
2974,18,FEMALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3429,5532,FEMALE,NOT_ALLOWED
2975,35,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2979,4663,ANY,NOT_ALLOWED
2976,18,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,1990,4874,ANY,NOT_ALLOWED
2977,31,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,1,2310,3841,ANY,NOT_ALLOWED
2978,32,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3810,6692,ANY,NOT_ALLOWED
2979,35,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,3209,5957,FEMALE,NOT_ALLOWED
2980,25,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3079,4322,MALE,NOT_ALLOWED
2981,34,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2572,4967,MALE,NOT_ALLOWED
2982,19,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3799,6517,ANY,NOT_ALLOWED
2983,18,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3533,5839,MALE,NOT_ALLOWED
2984,24,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2160,3738,FEMALE,NOT_ALLOWED
2985,35,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,1,3369,5788,ANY,NOT_ALLOWED
2986,30,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,5,2828,4030,MALE,ALLOWED
2987,22,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2829,4715,FEMALE,ALLOWED
2988,23,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,1717,2647,MALE,NOT_ALLOWED
2989,32,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2512,5155,FEMALE,ALLOWED
2990,28,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,4,3534,6144,FEMALE,NOT_ALLOWED
2991,22,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,1,3076,3767,FEMALE,NOT_ALLOWED
2992,18,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,5,3184,4120,MALE,NOT_ALLOWED
2993,30,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,1,2717,5085,MALE,ALLOWED
2994,19,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,2,1698,2399,ANY,NOT_ALLOWED
2995,20,FEMALE,Engineer,SMOKER,NO_PETS,EARLY_BIRD,4,2644,5566,ANY,NOT_ALLOWED
2996,24,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3863,6078,ANY,NOT_ALLOWED
2997,23,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,2,2583,4716,FEMALE,ALLOWED
2998,28,FEMALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2032,3953,FEMALE,NOT_ALLOWED
2999,19,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2926,4111,ANY,NOT_ALLOWED
3000,34,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3151,5230,ANY,NOT_ALLOWED
3001,18,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,3,3504,6351,MALE,NOT_ALLOWED
3002,28,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,2,1862,3406,FEMALE,ALLOWED
3003,20,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,2801,4725,FEMALE,NOT_ALLOWED
3004,32,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,1,3969,5801,MALE,ALLOWED
3005,32,FEMALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,2,3467,4726,MALE,NOT_ALLOWED
3006,18,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3143,5446,FEMALE,ALLOWED
3007,33,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3477,5359,ANY,NOT_ALLOWED
3008,23,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,2,1561,3085,FEMALE,ALLOWED
3009,31,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,2,3988,6064,MALE,NOT_ALLOWED
3010,32,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3633,5750,MALE,ALLOWED
3011,19,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,1,2699,5460,MALE,NOT_ALLOWED
3012,34,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1529,3190,FEMALE,NOT_ALLOWED
3013,26,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,2,2265,4921,ANY,NOT_ALLOWED
3014,22,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,2643,4761,FEMALE,NOT_ALLOWED
3015,24,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,3349,4868,MALE,NOT_ALLOWED
3016,29,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,2,2586,4822,MALE,NOT_ALLOWED
3017,22,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2565,5007,FEMALE,ALLOWED
3018,35,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,3,2412,3792,FEMALE,NOT_ALLOWED
3019,35,FEMALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,2,3228,4686,MALE,NOT_ALLOWED
3020,31,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,3,1858,4523,FEMALE,NOT_ALLOWED
3021,23,FEMALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,1,3046,5684,FEMALE,ALLOWED
3022,20,FEMALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,5,3322,3967,MALE,NOT_ALLOWED
3023,33,FEMALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,4,2679,4493,MALE,NOT_ALLOWED
3024,23,MALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,3917,6688,MALE,NOT_ALLOWED
3025,33,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,5,2720,3524,MALE,NOT_ALLOWED
3026,24,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,2230,3734,MALE,NOT_ALLOWED
3027,33,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,3818,4807,MALE,NOT_ALLOWED
3028,22,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3978,6686,MALE,NOT_ALLOWED
3029,20,MALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2330,3647,MALE,NOT_ALLOWED
3030,20,FEMALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,3731,5368,ANY,ALLOWED
3031,23,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,2,1905,3989,MALE,NOT_ALLOWED
3032,21,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,1786,3955,MALE,NOT_ALLOWED
3033,27,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1683,3152,FEMALE,NOT_ALLOWED
3034,34,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,1,3402,4595,ANY,ALLOWED
3035,35,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,1,1960,3158,MALE,ALLOWED
3036,24,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,5,2128,4817,ANY,NOT_ALLOWED
3037,23,FEMALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,3,3643,4896,MALE,ALLOWED
3038,21,FEMALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3384,3941,FEMALE,NOT_ALLOWED
3039,33,MALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,5,2317,5218,FEMALE,NOT_ALLOWED
3040,34,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1673,2948,FEMALE,NOT_ALLOWED
3041,32,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,1797,2850,MALE,NOT_ALLOWED
3042,33,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,3,1835,3866,MALE,NOT_ALLOWED
3043,25,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,2700,3819,MALE,NOT_ALLOWED
3044,26,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,3078,4595,FEMALE,ALLOWED
3045,30,FEMALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,4,3222,5886,MALE,NOT_ALLOWED
3046,30,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2225,4456,ANY,NOT_ALLOWED
3047,31,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,5,2045,4899,FEMALE,NOT_ALLOWED
3048,25,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,1,2418,4297,ANY,ALLOWED
3049,25,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,4,1766,2979,FEMALE,ALLOWED
3050,33,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,4,1904,2422,ANY,NOT_ALLOWED
3051,18,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,3,3025,4569,ANY,NOT_ALLOWED
3052,18,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,5,3224,4325,FEMALE,ALLOWED
3053,33,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,2864,5768,ANY,NOT_ALLOWED
3054,24,FEMALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,3190,4526,ANY,NOT_ALLOWED
3055,19,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,2,2583,5163,ANY,NOT_ALLOWED
3056,30,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,3,2593,4833,MALE,ALLOWED
3057,24,MALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,1659,3551,FEMALE,NOT_ALLOWED
3058,35,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,3,3820,5575,MALE,NOT_ALLOWED
3059,21,MALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,4,1664,3353,FEMALE,NOT_ALLOWED
3060,18,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,2,1943,2601,FEMALE,ALLOWED
3061,24,MALE,Doctor,NON_SMOKER,NO_PETS,EARLY_BIRD,5,2675,5384,ANY,NOT_ALLOWED
3062,21,FEMALE,Student,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3310,5013,ANY,NOT_ALLOWED
3063,27,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,4,1685,2822,MALE,NOT_ALLOWED
3064,18,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3587,6377,FEMALE,NOT_ALLOWED
3065,33,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,2,3022,4531,FEMALE,ALLOWED
3066,22,FEMALE,Teacher,NON_SMOKER,NO_PETS,NIGHT_OWL,1,2000,3820,FEMALE,NOT_ALLOWED
3067,33,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,2,2702,3492,MALE,NOT_ALLOWED
3068,22,FEMALE,Teacher,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,1850,2647,FEMALE,NOT_ALLOWED
3069,21,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,1976,4517,MALE,NOT_ALLOWED
3070,22,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1853,3825,FEMALE,ALLOWED
3071,19,MALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,5,1868,4681,FEMALE,ALLOWED
3072,32,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,1,3295,5486,ANY,NOT_ALLOWED
3073,29,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,2065,3362,FEMALE,NOT_ALLOWED
3074,19,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,2,1792,4106,MALE,NOT_ALLOWED
3075,21,FEMALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,5,3977,5663,MALE,NOT_ALLOWED
3076,20,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,5,3926,5193,ANY,NOT_ALLOWED
3077,29,FEMALE,Student,SMOKER,HAS_PETS,NIGHT_OWL,1,2951,4257,MALE,NOT_ALLOWED
3078,23,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,5,2497,5080,FEMALE,NOT_ALLOWED
3079,21,FEMALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3505,5554,MALE,ALLOWED
3080,32,FEMALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3336,3988,ANY,NOT_ALLOWED
3081,33,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,4,3619,6562,FEMALE,NOT_ALLOWED
3082,32,FEMALE,Engineer,SMOKER,HAS_PETS,NIGHT_OWL,3,1748,4154,FEMALE,ALLOWED
3083,25,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,1,2165,4873,MALE,NOT_ALLOWED
3084,18,MALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,3194,4485,MALE,NOT_ALLOWED
3085,32,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,3164,5107,MALE,NOT_ALLOWED
3086,26,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,1624,4006,MALE,NOT_ALLOWED
3087,28,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,3,1877,4587,MALE,NOT_ALLOWED
3088,22,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,1857,4796,ANY,ALLOWED
3089,35,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,2,1689,3677,MALE,NOT_ALLOWED
3090,24,FEMALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,1,1988,3317,MALE,NOT_ALLOWED
3091,33,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,2,2244,3557,ANY,NOT_ALLOWED
3092,28,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,3,3437,5004,ANY,NOT_ALLOWED
3093,28,FEMALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,4,3108,5593,ANY,ALLOWED
3094,31,MALE,Designer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3369,4266,ANY,NOT_ALLOWED
3095,21,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3190,5821,MALE,NOT_ALLOWED
3096,22,MALE,Doctor,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3220,4935,MALE,ALLOWED
3097,28,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,4,3807,4730,FEMALE,ALLOWED
3098,19,MALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,3,3487,6370,MALE,ALLOWED
3099,28,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,2,1887,3830,FEMALE,NOT_ALLOWED
3100,18,FEMALE,Teacher,SMOKER,NO_PETS,EARLY_BIRD,4,3514,6304,ANY,NOT_ALLOWED
3101,35,MALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,5,2992,5213,MALE,NOT_ALLOWED
3102,26,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3692,4890,FEMALE,NOT_ALLOWED
3103,28,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,3132,6095,FEMALE,NOT_ALLOWED
3104,18,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,3,3629,4808,ANY,ALLOWED
3105,18,FEMALE,Student,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3050,5417,ANY,NOT_ALLOWED
3106,26,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2206,4150,ANY,NOT_ALLOWED
3107,27,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2847,5194,FEMALE,ALLOWED
3108,30,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,2,1924,4108,MALE,NOT_ALLOWED
3109,26,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,3125,4292,FEMALE,NOT_ALLOWED
3110,25,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,3,1827,4772,ANY,NOT_ALLOWED
3111,24,MALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,3060,5650,FEMALE,NOT_ALLOWED
3112,24,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,4,3249,5375,ANY,NOT_ALLOWED
3113,23,FEMALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,1762,3098,ANY,NOT_ALLOWED
3114,29,MALE,Doctor,SMOKER,HAS_PETS,EARLY_BIRD,3,2696,3435,FEMALE,NOT_ALLOWED
3115,22,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,5,3210,5000,FEMALE,NOT_ALLOWED
3116,23,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,5,2499,4687,ANY,NOT_ALLOWED
3117,23,MALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2228,4719,FEMALE,ALLOWED
3118,18,FEMALE,Doctor,SMOKER,NO_PETS,NIGHT_OWL,2,3636,5130,ANY,ALLOWED
3119,33,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,2,2906,3432,FEMALE,ALLOWED
3120,35,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,1,2117,4135,MALE,NOT_ALLOWED
3121,31,MALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,5,2490,3214,FEMALE,NOT_ALLOWED
3122,27,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,1,2181,5161,MALE,ALLOWED
3123,23,MALE,Doctor,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3862,5806,FEMALE,ALLOWED
3124,21,MALE,Designer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,2129,4195,FEMALE,NOT_ALLOWED
3125,21,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,1645,4278,MALE,NOT_ALLOWED
3126,32,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,3,2062,4999,FEMALE,NOT_ALLOWED
3127,35,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,5,1545,3288,FEMALE,ALLOWED
3128,34,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,4,3243,3962,MALE,NOT_ALLOWED
3129,25,FEMALE,Freelancer,SMOKER,HAS_PETS,EARLY_BIRD,2,3572,5031,MALE,ALLOWED
3130,30,FEMALE,Student,SMOKER,NO_PETS,NIGHT_OWL,3,1564,3754,ANY,ALLOWED
3131,25,FEMALE,Freelancer,NON_SMOKER,HAS_PETS,EARLY_BIRD,5,1874,3087,MALE,ALLOWED
3132,21,FEMALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2884,4517,ANY,ALLOWED
3133,25,MALE,Engineer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3167,4209,FEMALE,ALLOWED
3134,20,MALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,1,3227,5372,ANY,NOT_ALLOWED
3135,27,FEMALE,Designer,SMOKER,HAS_PETS,EARLY_BIRD,1,2344,3622,MALE,ALLOWED
3136,24,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,3,2891,4004,FEMALE,ALLOWED
3137,35,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,2717,4418,MALE,NOT_ALLOWED
3138,27,MALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,1518,3651,FEMALE,NOT_ALLOWED
3139,31,FEMALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,5,1553,2821,FEMALE,NOT_ALLOWED
3140,24,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,4,2621,4120,MALE,NOT_ALLOWED
3141,30,FEMALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,4,2651,4111,MALE,NOT_ALLOWED
3142,18,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,4,2323,4590,ANY,NOT_ALLOWED
3143,27,MALE,Student,SMOKER,NO_PETS,EARLY_BIRD,2,2946,4286,FEMALE,NOT_ALLOWED
3144,27,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,5,2182,4579,MALE,NOT_ALLOWED
3145,20,FEMALE,Engineer,SMOKER,HAS_PETS,EARLY_BIRD,2,3584,5392,ANY,NOT_ALLOWED
3146,23,MALE,Freelancer,SMOKER,HAS_PETS,NIGHT_OWL,1,3271,4730,ANY,ALLOWED
3147,31,FEMALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,2,2946,4502,MALE,NOT_ALLOWED
3148,31,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,3,3529,4980,ANY,NOT_ALLOWED
3149,19,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,3,2962,5059,FEMALE,NOT_ALLOWED
3150,25,MALE,Doctor,SMOKER,NO_PETS,EARLY_BIRD,5,3632,5343,FEMALE,NOT_ALLOWED
3151,30,MALE,Designer,SMOKER,NO_PETS,NIGHT_OWL,4,3196,5631,ANY,NOT_ALLOWED
3152,30,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,2,3169,5316,FEMALE,NOT_ALLOWED
3153,19,MALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,4,2447,5445,ANY,NOT_ALLOWED
3154,23,FEMALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,2885,4870,FEMALE,NOT_ALLOWED
3155,34,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,1,3714,5768,ANY,NOT_ALLOWED
3156,18,FEMALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,4,3008,4196,FEMALE,NOT_ALLOWED
3157,29,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,4,3119,5273,ANY,NOT_ALLOWED
3158,34,FEMALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2230,4515,FEMALE,NOT_ALLOWED
3159,19,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,1,1814,3783,MALE,NOT_ALLOWED
3160,35,FEMALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,1543,3237,ANY,ALLOWED
3161,28,FEMALE,Freelancer,NON_SMOKER,NO_PETS,EARLY_BIRD,1,2295,4554,MALE,ALLOWED
3162,32,FEMALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,1,3965,5865,MALE,ALLOWED
3163,28,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,2,2974,5360,MALE,ALLOWED
3164,21,FEMALE,Freelancer,SMOKER,NO_PETS,EARLY_BIRD,1,3090,4745,ANY,NOT_ALLOWED
3165,19,MALE,Doctor,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,2078,2913,MALE,ALLOWED
3166,33,FEMALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,1,1785,2457,MALE,NOT_ALLOWED
3167,23,MALE,Freelancer,SMOKER,NO_PETS,NIGHT_OWL,5,3525,4666,ANY,NOT_ALLOWED
3168,35,MALE,Student,SMOKER,HAS_PETS,EARLY_BIRD,5,3913,5149,ANY,ALLOWED
3169,29,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,3025,5134,FEMALE,ALLOWED
3170,30,MALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,3,2341,4610,ANY,NOT_ALLOWED
3171,24,MALE,Teacher,SMOKER,HAS_PETS,EARLY_BIRD,4,3298,4393,FEMALE,NOT_ALLOWED
3172,23,MALE,Engineer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2758,5456,MALE,NOT_ALLOWED
3173,28,MALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,5,2487,3291,MALE,NOT_ALLOWED
3174,25,FEMALE,Designer,SMOKER,HAS_PETS,NIGHT_OWL,5,2617,3951,MALE,NOT_ALLOWED
3175,32,MALE,Engineer,NON_SMOKER,NO_PETS,EARLY_BIRD,3,1776,4712,MALE,ALLOWED
3176,31,MALE,Teacher,NON_SMOKER,HAS_PETS,NIGHT_OWL,3,1780,3805,MALE,NOT_ALLOWED
3177,29,FEMALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,5,3511,5101,ANY,ALLOWED
3178,29,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,1,2128,3247,MALE,NOT_ALLOWED
3179,33,FEMALE,Designer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,2067,3850,MALE,ALLOWED
3180,34,FEMALE,Designer,NON_SMOKER,HAS_PETS,EARLY_BIRD,3,2598,3190,MALE,NOT_ALLOWED
3181,24,MALE,Designer,SMOKER,NO_PETS,EARLY_BIRD,1,3740,5879,MALE,ALLOWED
3182,18,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,2,3680,5423,MALE,NOT_ALLOWED
3183,32,MALE,Teacher,SMOKER,NO_PETS,NIGHT_OWL,2,1762,2760,ANY,NOT_ALLOWED
3184,29,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,4,1944,4300,ANY,NOT_ALLOWED
3185,21,MALE,Freelancer,NON_SMOKER,NO_PETS,NIGHT_OWL,4,3453,3961,MALE,NOT_ALLOWED
3186,23,MALE,Teacher,NON_SMOKER,NO_PETS,EARLY_BIRD,3,1518,4016,ANY,NOT_ALLOWED
3187,27,MALE,Teacher,SMOKER,HAS_PETS,NIGHT_OWL,1,3812,5570,FEMALE,NOT_ALLOWED
3188,29,FEMALE,Student,NON_SMOKER,NO_PETS,NIGHT_OWL,5,3970,4518,FEMALE,NOT_ALLOWED
3189,30,FEMALE,Doctor,SMOKER,HAS_PETS,NIGHT_OWL,5,3692,4798,ANY,NOT_ALLOWED
3190,23,FEMALE,Student,SMOKER,NO_PETS,EARLY_BIRD,5,1702,2712,MALE,ALLOWED
3191,27,MALE,Student,SMOKER,NO_PETS,NIGHT_OWL,5,3094,5746,ANY,ALLOWED
3192,20,FEMALE,Engineer,NON_SMOKER,HAS_PETS,NIGHT_OWL,4,2731,5153,FEMALE,NOT_ALLOWED
3193,26,MALE,Engineer,SMOKER,NO_PETS,NIGHT_OWL,4,3422,5726,FEMALE,ALLOWED
3194,33,MALE,Student,NON_SMOKER,HAS_PETS,NIGHT_OWL,1,3180,4078,MALE,NOT_ALLOWED
